,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration
50,MSFT251219C00375000,2024-10-15 17:18:06+00:00,375.0,79.49,80.1,83.0,1.5400009,1.9756267,2.0,577,0.34287156158447263,True,REGULAR,USD,2025-12-19
51,MSFT251219C00380000,2024-10-15 15:54:43+00:00,380.0,74.99,76.8,78.55,-3.0100021,-3.858977,1.0,2955,0.33209896423339846,True,REGULAR,USD,2025-12-19
52,MSFT251219C00385000,2024-10-14 13:46:14+00:00,385.0,75.94,73.6,74.45,0.0,0.0,1.0,433,0.3233405068969726,True,REGULAR,USD,2025-12-19
53,MSFT251219C00390000,2024-10-04 19:40:55+00:00,390.0,70.22,70.35,73.0,0.0,0.0,1.0,588,0.3301000828552246,True,REGULAR,USD,2025-12-19
54,MSFT251219C00395000,2024-10-14 17:18:56+00:00,395.0,69.05,67.35,70.0,0.0,0.0,2.0,718,0.3271856832885742,True,REGULAR,USD,2025-12-19
55,MSFT251219C00400000,2024-10-15 19:58:55+00:00,400.0,64.4,64.4,67.0,2.9000015,4.71545,3.0,1338,0.323950852355957,True,REGULAR,USD,2025-12-19
56,MSFT251219C00405000,2024-10-08 13:30:00+00:00,405.0,57.1,61.5,64.45,0.0,0.0,2.0,389,0.32294378234863275,True,REGULAR,USD,2025-12-19
57,MSFT251219C00410000,2024-10-15 17:01:26+00:00,410.0,58.37,57.0,61.5,1.5499992,2.7279115,3.0,1486,0.31928933891296374,True,REGULAR,USD,2025-12-19
58,MSFT251219C00415000,2024-10-14 14:19:56+00:00,415.0,56.2,55.9,59.0,-2.7000008,-4.5840416,3.0,540,0.31783213912963865,True,REGULAR,USD,2025-12-19
59,MSFT251219C00420000,2024-10-15 17:59:51+00:00,420.0,52.75,53.3,56.0,-2.3199997,-4.2128196,32.0,924,0.3132240309143066,False,REGULAR,USD,2025-12-19
60,MSFT251219C00425000,2024-10-14 17:58:53+00:00,425.0,52.0,50.75,53.5,0.0,0.0,9.0,559,0.31107256317138665,False,REGULAR,USD,2025-12-19
61,MSFT251219C00430000,2024-10-15 13:37:03+00:00,430.0,47.16,48.2,50.95,-3.1100006,-6.1865935,2.0,490,0.3082726033782959,False,REGULAR,USD,2025-12-19
62,MSFT251219C00435000,2024-10-11 18:39:03+00:00,435.0,44.13,45.85,47.6,0.0,0.0,9.0,228,0.30071194900512693,False,REGULAR,USD,2025-12-19
63,MSFT251219C00440000,2024-10-14 14:11:08+00:00,440.0,45.54,43.55,45.35,0.0,0.0,2.0,903,0.2988656539916992,False,REGULAR,USD,2025-12-19
64,MSFT251219C00445000,2024-10-14 19:59:56+00:00,445.0,42.12,41.25,42.3,0.0,0.0,167.0,2461,0.29224340576171864,False,REGULAR,USD,2025-12-19
65,MSFT251219C00450000,2024-10-15 19:05:50+00:00,450.0,38.75,39.1,40.85,-1.6500015,-4.084162,9.0,1912,0.2940820714569091,False,REGULAR,USD,2025-12-19
66,MSFT251219C00455000,2024-10-14 13:30:14+00:00,455.0,37.15,37.05,39.05,0.0,0.0,1.0,714,0.29363194168090817,False,REGULAR,USD,2025-12-19
67,MSFT251219C00460000,2024-10-14 19:52:48+00:00,460.0,36.25,35.1,38.0,0.0,0.0,3.0,766,0.2970041003417968,False,REGULAR,USD,2025-12-19
68,MSFT251219C00465000,2024-10-11 18:39:03+00:00,465.0,31.74,33.15,34.2,0.0,0.0,9.0,814,0.28466749275207515,False,REGULAR,USD,2025-12-19
69,MSFT251219C00470000,2024-10-14 17:06:17+00:00,470.0,32.37,31.4,32.25,0.0,0.0,1.0,513,0.2822642575073242,False,REGULAR,USD,2025-12-19
70,MSFT251219C00475000,2024-10-14 19:21:07+00:00,475.0,30.6,29.6,30.5,0.0,0.0,12.0,319,0.280608695449829,False,REGULAR,USD,2025-12-19
71,MSFT251219C00480000,2024-10-14 14:10:07+00:00,480.0,29.34,27.85,28.8,0.0,0.0,1.0,321,0.27887684020996095,False,REGULAR,USD,2025-12-19
72,MSFT251219C00485000,2024-10-09 15:59:11+00:00,485.0,27.35,26.2,29.0,0.0,0.0,42.0,177,0.287818401184082,False,REGULAR,USD,2025-12-19
73,MSFT251219C00490000,2024-10-11 14:14:09+00:00,490.0,24.13,24.65,27.5,0.0,0.0,3.0,391,0.2866587448120117,False,REGULAR,USD,2025-12-19
74,MSFT251219C00495000,2024-10-11 14:18:40+00:00,495.0,22.9,23.2,23.9,0.0,0.0,1.0,313,0.27260554061889647,False,REGULAR,USD,2025-12-19
75,MSFT251219C00500000,2024-10-15 16:16:23+00:00,500.0,21.35,21.8,22.45,-2.4699993,-10.369435,5.0,1204,0.2708507974243164,False,REGULAR,USD,2025-12-19
76,MSFT251219C00505000,2024-10-08 13:54:03+00:00,505.0,19.62,20.45,21.1,0.0,0.0,1.0,329,0.26934019241333,False,REGULAR,USD,2025-12-19
77,MSFT251219C00510000,2024-10-14 18:40:07+00:00,510.0,19.1,19.2,19.9,-1.1499996,-5.6790104,1.0,183,0.26842467422485344,False,REGULAR,USD,2025-12-19
78,MSFT251219C00515000,2024-10-08 14:25:12+00:00,515.0,16.84,18.0,18.7,0.0,0.0,10.0,360,0.2671505780792237,False,REGULAR,USD,2025-12-19
79,MSFT251219C00520000,2024-10-15 14:16:28+00:00,520.0,17.35,16.85,17.6,0.20000076,1.1661853,2.0,1080,0.26618165466308596,False,REGULAR,USD,2025-12-19
80,MSFT251219C00525000,2024-10-10 17:05:12+00:00,525.0,15.89,15.8,16.55,0.0,0.0,1.0,445,0.26522036056518555,False,REGULAR,USD,2025-12-19
81,MSFT251219C00530000,2024-10-04 18:32:11+00:00,530.0,15.05,14.8,17.5,0.0,0.0,1.0,741,0.27756459747314455,False,REGULAR,USD,2025-12-19
82,MSFT251219C00535000,2024-09-26 16:05:39+00:00,535.0,16.95,13.9,17.0,0.0,0.0,1.0,179,0.28002123794555656,False,REGULAR,USD,2025-12-19
83,MSFT251219C00540000,2024-10-14 14:46:38+00:00,540.0,14.1,13.0,13.7,0.0,0.0,1.0,1028,0.26238225418090827,False,REGULAR,USD,2025-12-19
84,MSFT251219C00545000,2024-09-25 18:16:59+00:00,545.0,15.0,10.85,15.0,0.0,0.0,2.0,57,0.2772746833801269,False,REGULAR,USD,2025-12-19
85,MSFT251219C00550000,2024-10-02 13:53:37+00:00,550.0,11.25,11.4,12.1,0.0,0.0,2.0,378,0.26107001144409175,False,REGULAR,USD,2025-12-19
86,MSFT251219C00555000,2024-07-31 14:10:21+00:00,555.0,15.6,11.3,13.1,0.0,0.0,10.0,40,0.2739177833557129,False,REGULAR,USD,2025-12-19
87,MSFT251219C00560000,2024-09-23 13:52:41+00:00,560.0,10.53,9.95,10.65,-2.8200006,-21.1236,1.0,242,0.2596814755249024,False,REGULAR,USD,2025-12-19
88,MSFT251219C00565000,2024-08-16 18:48:43+00:00,565.0,12.05,12.8,13.35,0.0,0.0,75.0,80,0.28601788208007806,False,REGULAR,USD,2025-12-19
89,MSFT251219C00570000,2024-10-03 14:13:14+00:00,570.0,8.9,8.7,9.35,0.0,0.0,1.0,871,0.25833871551513676,False,REGULAR,USD,2025-12-19
90,MSFT251219C00575000,2024-09-30 19:50:22+00:00,575.0,9.85,8.15,8.8,0.0,0.0,20.0,54,0.25809457733154295,False,REGULAR,USD,2025-12-19
91,MSFT251219C00580000,2024-09-17 13:43:12+00:00,580.0,9.05,6.65,8.25,0.0,0.0,1.0,416,0.25757578369140627,False,REGULAR,USD,2025-12-19
92,MSFT251219C00585000,2024-10-04 18:47:27+00:00,585.0,7.17,7.15,7.75,0.0,0.0,24.0,62,0.25727061096191406,False,REGULAR,USD,2025-12-19
93,MSFT251219C00590000,2024-09-23 15:14:26+00:00,590.0,9.28,6.65,7.3,0.0,0.0,71.0,206,0.2571790591430664,False,REGULAR,USD,2025-12-19
94,MSFT251219C00595000,2024-10-11 15:13:15+00:00,595.0,6.15,6.25,6.85,0.0,0.0,20.0,530,0.256843369140625,False,REGULAR,USD,2025-12-19
95,MSFT251219C00600000,2024-10-15 16:17:30+00:00,600.0,5.95,5.8,6.35,-0.35000038,-5.5555615,1.0,2360,0.2556837127685547,False,REGULAR,USD,2025-12-19
96,MSFT251219C00605000,2024-10-07 18:46:49+00:00,605.0,4.95,5.45,6.05,0.0,0.0,1.0,32,0.25644664459228517,False,REGULAR,USD,2025-12-19
97,MSFT251219C00610000,2024-10-09 14:30:56+00:00,610.0,5.1,5.0,5.65,0.0,0.0,10.0,276,0.25586681640625003,False,REGULAR,USD,2025-12-19
98,MSFT251219C00615000,2024-08-13 17:56:12+00:00,615.0,5.75,6.25,6.9,0.0,0.0,2.0,2,0.27362786926269533,False,REGULAR,USD,2025-12-19
99,MSFT251219C00620000,2024-10-14 15:26:28+00:00,620.0,4.8,4.5,5.0,0.0,0.0,4.0,658,0.2557447473144532,False,REGULAR,USD,2025-12-19
100,MSFT251219C00625000,2024-10-10 17:44:05+00:00,625.0,4.27,4.15,4.7,0.0,0.0,1.0,11,0.2556531954956055,False,REGULAR,USD,2025-12-19
101,MSFT251219C00630000,2024-07-11 17:07:21+00:00,630.0,13.41,2.84,5.35,0.0,0.0,,85,0.26749389739990237,False,REGULAR,USD,2025-12-19
102,MSFT251219C00635000,2024-09-17 16:43:10+00:00,635.0,5.65,3.65,4.25,0.0,0.0,2.0,147,0.2568586277770996,False,REGULAR,USD,2025-12-19
103,MSFT251219C00640000,2024-09-17 16:33:07+00:00,640.0,5.5,3.4,4.0,0.0,0.0,5.0,263,0.256843369140625,False,REGULAR,USD,2025-12-19
104,MSFT251219C00650000,2024-10-14 16:41:26+00:00,650.0,3.3,3.0,3.45,0.0,0.0,42.0,73,0.2553785400390626,False,REGULAR,USD,2025-12-19
105,MSFT251219C00655000,2024-10-15 19:59:57+00:00,655.0,3.05,2.79,3.35,-0.10000014,-3.1746075,1.0,1,0.25708750732421876,False,REGULAR,USD,2025-12-19
106,MSFT251219C00660000,2024-10-08 17:43:38+00:00,660.0,2.51,2.61,3.2,0.0,0.0,2.0,195,0.2578809564208985,False,REGULAR,USD,2025-12-19
107,MSFT251219C00680000,2024-10-09 15:33:11+00:00,680.0,2.21,2.01,2.5,0.0,0.0,1.0,49,0.25772837005615234,False,REGULAR,USD,2025-12-19
108,MSFT251219C00685000,2024-10-11 14:48:10+00:00,685.0,1.96,1.88,2.61,0.0,0.0,24.0,57,0.26285527191162117,False,REGULAR,USD,2025-12-19
109,MSFT251219C00690000,2024-09-18 15:09:22+00:00,690.0,2.7,1.77,2.49,0.0,0.0,4.0,29,0.26343510009765625,False,REGULAR,USD,2025-12-19
110,MSFT251219C00695000,2024-09-26 16:47:32+00:00,695.0,2.27,1.66,2.37,0.0,0.0,1.0,85,0.26392337646484376,False,REGULAR,USD,2025-12-19
111,MSFT251219C00700000,2024-10-14 19:58:36+00:00,700.0,1.75,1.56,2.12,0.0,0.0,6.0,321,0.26142096008300786,False,REGULAR,USD,2025-12-19
0,MSFT260116C00160000,2024-10-14 14:38:24+00:00,160.0,269.5,263.5,266.85,0.0,0.0,7.0,123,0.6174049490356447,True,REGULAR,USD,2026-01-16
1,MSFT260116C00165000,2024-08-21 19:33:58+00:00,165.0,267.1,275.5,280.0,0.0,0.0,2.0,53,0.9064645584106444,True,REGULAR,USD,2026-01-16
2,MSFT260116C00170000,2024-06-28 19:26:37+00:00,170.0,293.13,263.0,267.5,0.0,0.0,1.0,15,0.7688926919555664,True,REGULAR,USD,2026-01-16
3,MSFT260116C00175000,2024-05-14 18:18:53+00:00,175.0,251.03,275.0,279.5,0.0,0.0,,30,0.9863282617187501,True,REGULAR,USD,2026-01-16
4,MSFT260116C00180000,2024-08-05 17:29:53+00:00,180.0,229.49,236.0,240.9,0.0,0.0,1.0,23,0.43237872314453124,True,REGULAR,USD,2026-01-16
5,MSFT260116C00185000,2024-04-16 16:49:12+00:00,185.0,244.45,245.5,250.0,0.0,0.0,2.0,7,0.669772589416504,True,REGULAR,USD,2026-01-16
6,MSFT260116C00190000,2024-10-15 13:47:33+00:00,190.0,239.5,235.5,240.0,5.3399963,2.2804904,14.0,860,0.5692792095947266,True,REGULAR,USD,2026-01-16
7,MSFT260116C00195000,2024-01-26 17:38:13+00:00,195.0,222.29,227.5,232.5,0.0,0.0,4.0,5,0.5014087945556642,True,REGULAR,USD,2026-01-16
8,MSFT260116C00200000,2024-10-04 15:41:10+00:00,200.0,226.25,226.5,230.4,0.0,0.0,1.0,140,0.5498091894531252,True,REGULAR,USD,2026-01-16
9,MSFT260116C00205000,2024-09-04 17:10:01+00:00,205.0,215.5,219.0,223.15,0.0,0.0,1.0,848,0.5295762374877931,True,REGULAR,USD,2026-01-16
10,MSFT260116C00210000,2024-07-16 16:17:15+00:00,210.0,250.0,221.5,226.5,0.0,0.0,1.0,15,0.6003457934570313,True,REGULAR,USD,2026-01-16
11,MSFT260116C00215000,2024-08-21 17:10:47+00:00,215.0,221.7,228.5,233.5,0.0,0.0,32.0,16,0.7290371334838868,True,REGULAR,USD,2026-01-16
12,MSFT260116C00220000,2024-10-08 16:18:07+00:00,220.0,205.55,208.0,212.5,0.0,0.0,1.0,48,0.5172167419433593,True,REGULAR,USD,2026-01-16
13,MSFT260116C00225000,2024-10-03 15:56:53+00:00,225.0,204.57,203.5,207.95,0.0,0.0,2.0,28,0.5092822509765625,True,REGULAR,USD,2026-01-16
14,MSFT260116C00230000,2024-09-23 16:39:38+00:00,230.0,215.22,199.0,203.5,0.0,0.0,2.0,17,0.5019581054687501,True,REGULAR,USD,2026-01-16
15,MSFT260116C00235000,2024-09-18 16:00:38+00:00,235.0,208.75,194.5,198.25,0.0,0.0,2.0,16,0.5130358755493164,True,REGULAR,USD,2026-01-16
16,MSFT260116C00240000,2024-09-12 16:17:27+00:00,240.0,194.52,187.55,192.5,0.0,0.0,2.0,5,0.48949179946899424,True,REGULAR,USD,2026-01-16
17,MSFT260116C00245000,2024-09-19 18:33:05+00:00,245.0,206.47,185.05,190.0,0.0,0.0,1.0,19,0.5047809532165526,True,REGULAR,USD,2026-01-16
18,MSFT260116C00250000,2024-10-07 19:31:34+00:00,250.0,174.8,180.55,184.95,0.0,0.0,11.0,236,0.48993429992675785,True,REGULAR,USD,2026-01-16
19,MSFT260116C00255000,2024-08-28 13:48:16+00:00,255.0,173.86,187.3,190.65,0.0,0.0,1.0,54,0.5685925709533692,True,REGULAR,USD,2026-01-16
20,MSFT260116C00260000,2024-10-11 15:45:34+00:00,260.0,171.32,172.0,175.9,0.0,0.0,1.0,107,0.4722953161621094,True,REGULAR,USD,2026-01-16
21,MSFT260116C00265000,2024-09-23 14:19:41+00:00,265.0,186.7,167.5,171.45,0.0,0.0,1.0,61,0.46425401473999023,True,REGULAR,USD,2026-01-16
22,MSFT260116C00270000,2024-09-19 18:48:52+00:00,270.0,184.95,163.75,166.6,0.0,0.0,10.0,468,0.45216917465209966,True,REGULAR,USD,2026-01-16
23,MSFT260116C00275000,2024-10-07 15:12:14+00:00,275.0,158.31,159.85,163.0,0.0,0.0,1.0,247,0.45236753692626963,True,REGULAR,USD,2026-01-16
24,MSFT260116C00280000,2024-10-02 19:55:00+00:00,280.0,154.55,154.5,157.75,0.0,0.0,1.0,44,0.4365595895385742,True,REGULAR,USD,2026-01-16
25,MSFT260116C00285000,2024-08-12 15:57:23+00:00,285.0,145.2,156.0,159.45,0.0,0.0,2.0,35,0.4831594653320313,True,REGULAR,USD,2026-01-16
26,MSFT260116C00290000,2024-10-07 18:35:34+00:00,290.0,141.2,146.9,149.9,0.0,0.0,1.0,55,0.42960165130615235,True,REGULAR,USD,2026-01-16
27,MSFT260116C00295000,2024-10-11 19:49:49+00:00,295.0,141.06,141.7,145.9,0.0,0.0,2.0,19,0.42503931900024416,True,REGULAR,USD,2026-01-16
28,MSFT260116C00300000,2024-10-15 14:26:55+00:00,300.0,136.9,138.5,140.75,-3.100006,-2.2142901,25.0,680,0.41057413162231443,True,REGULAR,USD,2026-01-16
29,MSFT260116C00305000,2024-10-15 15:17:40+00:00,305.0,134.55,134.35,137.5,-14.169998,-9.52797,3.0,92,0.4119321502685547,True,REGULAR,USD,2026-01-16
30,MSFT260116C00310000,2024-10-14 19:11:10+00:00,310.0,132.4,130.35,133.5,0.0,0.0,12.0,179,0.40677473114013674,True,REGULAR,USD,2026-01-16
31,MSFT260116C00315000,2024-10-11 15:53:11+00:00,315.0,124.0,126.15,128.4,0.0,0.0,3.0,137,0.39288937194824214,True,REGULAR,USD,2026-01-16
32,MSFT260116C00320000,2024-10-04 18:52:08+00:00,320.0,122.46,122.15,125.0,0.0,0.0,3.0,101,0.39208066421508786,True,REGULAR,USD,2026-01-16
33,MSFT260116C00325000,2024-10-07 17:39:49+00:00,325.0,114.9,118.3,121.5,0.0,0.0,1.0,132,0.3900970414733887,True,REGULAR,USD,2026-01-16
34,MSFT260116C00330000,2024-09-27 15:27:28+00:00,330.0,124.75,114.25,116.45,0.0,0.0,2.0,245,0.376608406829834,True,REGULAR,USD,2026-01-16
35,MSFT260116C00335000,2024-10-14 18:27:06+00:00,335.0,112.26,110.4,111.45,0.0,0.0,3.0,132,0.3636080485534668,True,REGULAR,USD,2026-01-16
36,MSFT260116C00340000,2024-10-14 18:08:16+00:00,340.0,108.1,106.85,109.5,0.0,0.0,2.0,106,0.3717943070220948,True,REGULAR,USD,2026-01-16
37,MSFT260116C00345000,2024-10-11 17:10:25+00:00,345.0,100.09,103.0,103.9,0.0,0.0,1.0,74,0.35455967712402336,True,REGULAR,USD,2026-01-16
38,MSFT260116C00350000,2024-10-15 18:54:35+00:00,350.0,99.69,99.2,101.4,-1.5599976,-1.5407383,5.0,775,0.35808442214965824,True,REGULAR,USD,2026-01-16
39,MSFT260116C00355000,2024-10-14 17:18:56+00:00,355.0,97.72,95.55,96.6,0.0,0.0,1.0,61,0.3461521684265136,True,REGULAR,USD,2026-01-16
40,MSFT260116C00360000,2024-10-14 18:16:44+00:00,360.0,93.6,92.15,95.0,0.0,0.0,4.0,240,0.35452915985107414,True,REGULAR,USD,2026-01-16
41,MSFT260116C00365000,2024-10-14 16:05:37+00:00,365.0,90.8,88.55,89.55,0.0,0.0,6.0,552,0.3382329360961914,True,REGULAR,USD,2026-01-16
42,MSFT260116C00370000,2024-10-14 15:51:25+00:00,370.0,87.24,85.25,88.0,0.0,0.0,1.0,350,0.3459080302429199,True,REGULAR,USD,2026-01-16
43,MSFT260116C00375000,2024-10-14 14:39:10+00:00,375.0,85.49,81.8,83.75,0.0,0.0,7.0,619,0.3367147017669677,True,REGULAR,USD,2026-01-16
44,MSFT260116C00380000,2024-10-14 18:00:18+00:00,380.0,80.0,78.65,81.5,0.0,0.0,5.0,861,0.33920948883056634,True,REGULAR,USD,2026-01-16
45,MSFT260116C00385000,2024-10-14 15:15:20+00:00,385.0,77.08,75.35,77.45,0.0,0.0,1.0,581,0.33075620422363283,True,REGULAR,USD,2026-01-16
46,MSFT260116C00390000,2024-10-11 17:22:13+00:00,390.0,70.15,72.2,75.3,0.0,0.0,1.0,540,0.333037370376587,True,REGULAR,USD,2026-01-16
47,MSFT260116C00395000,2024-10-14 15:44:08+00:00,395.0,70.65,69.3,72.0,0.0,0.0,3.0,2134,0.3283605982971191,True,REGULAR,USD,2026-01-16
48,MSFT260116C00400000,2024-10-15 19:37:26+00:00,400.0,65.52,66.2,69.15,-1.4800034,-2.2089603,24.0,2192,0.3259192164611816,True,REGULAR,USD,2026-01-16
49,MSFT260116C00405000,2024-10-15 18:45:01+00:00,405.0,63.2,62.5,66.4,-1.4500008,-2.2428472,2.0,3233,0.3237219728088378,True,REGULAR,USD,2026-01-16
50,MSFT260116C00410000,2024-10-15 16:30:50+00:00,410.0,59.73,60.65,63.5,-2.4700012,-3.971063,1.0,2438,0.32035744346618644,True,REGULAR,USD,2026-01-16
51,MSFT260116C00415000,2024-10-15 17:01:26+00:00,415.0,57.67,57.95,61.0,-0.7800026,-1.3344784,5.0,1154,0.318869726409912,True,REGULAR,USD,2026-01-16
52,MSFT260116C00420000,2024-10-15 18:12:37+00:00,420.0,54.95,55.3,58.0,-1.5999985,-2.829352,14.0,2808,0.3143226527404785,False,REGULAR,USD,2026-01-16
53,MSFT260116C00425000,2024-10-15 16:10:16+00:00,425.0,51.99,52.75,54.45,-2.1099968,-3.9001791,2.0,4320,0.30651786018371585,False,REGULAR,USD,2026-01-16
54,MSFT260116C00430000,2024-10-15 19:23:03+00:00,430.0,49.69,50.25,51.3,-2.460003,-4.7171674,32.0,4467,0.3005746212768554,False,REGULAR,USD,2026-01-16
55,MSFT260116C00435000,2024-10-15 13:34:34+00:00,435.0,47.5,47.75,49.5,1.3499985,2.9252403,2.0,520,0.3015359153747559,False,REGULAR,USD,2026-01-16
56,MSFT260116C00440000,2024-10-15 15:44:39+00:00,440.0,44.55,45.45,47.15,-2.0499992,-4.3991404,9.0,1600,0.29920134399414056,False,REGULAR,USD,2026-01-16
57,MSFT260116C00445000,2024-10-15 14:26:54+00:00,445.0,43.5,43.2,44.25,-0.6500015,-1.4722571,1.0,830,0.29358616577148433,False,REGULAR,USD,2026-01-16
58,MSFT260116C00450000,2024-10-15 17:43:27+00:00,450.0,40.5,41.05,42.0,-1.5,-3.5714285,13.0,3348,0.29109900802612293,False,REGULAR,USD,2026-01-16
59,MSFT260116C00455000,2024-10-11 18:46:27+00:00,455.0,37.6,38.9,39.95,0.0,0.0,2.0,424,0.28934426483154285,False,REGULAR,USD,2026-01-16
60,MSFT260116C00460000,2024-10-15 18:01:02+00:00,460.0,36.45,36.85,37.9,-1.75,-4.581152,8.0,927,0.2872385729980468,False,REGULAR,USD,2026-01-16
61,MSFT260116C00465000,2024-10-11 16:02:14+00:00,465.0,33.7,34.95,35.95,0.0,0.0,1.0,815,0.28531598480224607,False,REGULAR,USD,2026-01-16
62,MSFT260116C00470000,2024-10-15 14:19:28+00:00,470.0,33.05,33.15,34.05,1.1499996,3.6050146,6.0,1583,0.2833323620605468,False,REGULAR,USD,2026-01-16
63,MSFT260116C00475000,2024-10-15 16:13:02+00:00,475.0,30.65,31.3,33.0,-1.5000019,-4.665635,4.0,989,0.28566693344116206,False,REGULAR,USD,2026-01-16
64,MSFT260116C00480000,2024-10-15 17:22:06+00:00,480.0,29.25,29.55,30.55,-0.6000004,-2.0100515,2.0,711,0.27996020339965816,False,REGULAR,USD,2026-01-16
65,MSFT260116C00490000,2024-10-15 16:13:09+00:00,490.0,25.87,26.2,27.3,-0.47999954,-1.8216301,3.0,362,0.2766185620117187,False,REGULAR,USD,2026-01-16
66,MSFT260116C00500000,2024-10-15 16:49:17+00:00,500.0,23.02,23.3,24.35,-1.0799999,-4.4813275,66.0,3045,0.27362786926269533,False,REGULAR,USD,2026-01-16
67,MSFT260116C00520000,2024-10-15 16:13:52+00:00,520.0,18.2,18.25,19.25,-1.1499996,-5.9431505,6.0,1367,0.2683941569519042,False,REGULAR,USD,2026-01-16
68,MSFT260116C00540000,2024-10-14 14:00:21+00:00,540.0,15.35,14.3,14.9,0.0,0.0,2.0,1064,0.26262639236450197,False,REGULAR,USD,2026-01-16
69,MSFT260116C00550000,2024-10-15 14:13:28+00:00,550.0,13.1,12.6,13.2,-0.18999958,-1.4296432,7.0,1112,0.26107001144409175,False,REGULAR,USD,2026-01-16
70,MSFT260116C00560000,2024-10-15 13:49:13+00:00,560.0,11.75,11.05,11.75,-0.23999977,-2.001666,1.0,582,0.260200269165039,False,REGULAR,USD,2026-01-16
71,MSFT260116C00570000,2024-10-15 13:43:10+00:00,570.0,9.75,9.7,10.4,-0.6499996,-6.2499967,4.0,1293,0.2590253541564942,False,REGULAR,USD,2026-01-16
72,MSFT260116C00580000,2024-10-15 16:45:14+00:00,580.0,8.49,8.55,9.2,-0.6999998,-7.616974,3.0,1472,0.25798776687622077,False,REGULAR,USD,2026-01-16
73,MSFT260116C00600000,2024-10-15 18:27:20+00:00,600.0,6.8,6.6,7.2,-0.30999994,-4.3600554,38.0,2762,0.2563703514099121,False,REGULAR,USD,2026-01-16
74,MSFT260116C00610000,2024-10-15 14:24:57+00:00,610.0,6.12,5.8,6.35,-0.23000002,-3.6220477,20.0,877,0.2555463850402832,False,REGULAR,USD,2026-01-16
75,MSFT260116C00620000,2024-10-11 19:21:15+00:00,620.0,5.1,5.1,5.7,0.0,0.0,1.0,531,0.25595836822509765,False,REGULAR,USD,2026-01-16
76,MSFT260116C00640000,2024-10-11 17:02:09+00:00,640.0,3.9,3.9,5.5,0.0,0.0,10.0,536,0.2680432083129882,False,REGULAR,USD,2026-01-16
77,MSFT260116C00660000,2024-10-14 18:15:05+00:00,660.0,3.45,3.1,3.65,0.0,0.0,20.0,369,0.2568738864135742,False,REGULAR,USD,2026-01-16
78,MSFT260116C00665000,2024-10-11 17:22:30+00:00,665.0,2.87,2.88,3.35,0.0,0.0,15.0,22,0.2553785400390626,False,REGULAR,USD,2026-01-16
79,MSFT260116C00670000,2024-10-15 19:52:13+00:00,670.0,2.89,2.66,2.85,-0.63999987,-18.130308,1.0,17,0.25016008636474607,False,REGULAR,USD,2026-01-16
80,MSFT260116C00675000,2024-10-11 18:54:30+00:00,675.0,2.58,2.54,2.97,0.0,0.0,1.0,5,0.25522595367431644,False,REGULAR,USD,2026-01-16
81,MSFT260116C00680000,2024-10-15 14:54:36+00:00,680.0,2.56,2.43,2.95,0.06999993,2.8112423,1.0,584,0.2578809564208985,False,REGULAR,USD,2026-01-16
82,MSFT260116C00685000,2024-10-07 15:39:17+00:00,685.0,2.2,2.26,5.0,0.0,0.0,1.0,12,0.2915415084838866,False,REGULAR,USD,2026-01-16
83,MSFT260116C00690000,2024-10-11 14:59:04+00:00,690.0,2.12,2.11,2.51,0.0,0.0,28.0,59,0.2556531954956055,False,REGULAR,USD,2026-01-16
84,MSFT260116C00695000,2024-10-15 14:24:57+00:00,695.0,2.16,2.0,2.53,0.0,0.0,40.0,293,0.2588575091552735,False,REGULAR,USD,2026-01-16
85,MSFT260116C00700000,2024-10-15 16:58:18+00:00,700.0,2.0,1.85,2.23,-0.20000005,-9.090911,31.0,619,0.2556226782226563,False,REGULAR,USD,2026-01-16
0,MSFT260618C00185000,2024-10-15 17:19:45+00:00,185.0,242.85,242.5,247.0,-0.6499939,-0.26693794,1.0,862,0.5375412457275393,True,REGULAR,USD,2026-06-18
1,MSFT260618C00190000,2024-09-13 18:59:02+00:00,190.0,251.65,235.5,240.35,0.0,0.0,6.0,49,0.5312546875,True,REGULAR,USD,2026-06-18
2,MSFT260618C00195000,2024-08-20 19:53:17+00:00,195.0,244.0,253.0,257.5,0.0,0.0,2.0,3,0.7467066345214843,True,REGULAR,USD,2026-06-18
3,MSFT260618C00200000,2024-10-04 15:13:56+00:00,200.0,229.5,229.0,233.45,0.0,0.0,1.0,16,0.5140124282836914,True,REGULAR,USD,2026-06-18
4,MSFT260618C00205000,2024-08-12 16:14:55+00:00,205.0,218.4,229.5,234.0,0.0,0.0,,1,0.5662885168457032,True,REGULAR,USD,2026-06-18
5,MSFT260618C00210000,2024-08-12 16:36:16+00:00,210.0,212.75,225.5,229.5,0.0,0.0,2.0,1,0.559345837249756,True,REGULAR,USD,2026-06-18
6,MSFT260618C00215000,2024-08-12 16:09:07+00:00,215.0,209.4,221.0,225.0,0.0,0.0,5.0,2,0.549656603088379,True,REGULAR,USD,2026-06-18
7,MSFT260618C00220000,2024-08-23 16:54:32+00:00,220.0,210.4,227.0,231.5,0.0,0.0,14.0,113,0.6454198056030273,True,REGULAR,USD,2026-06-18
8,MSFT260618C00225000,2024-08-13 14:18:36+00:00,225.0,202.55,215.0,219.85,0.0,0.0,2.0,7,0.5644269631958009,True,REGULAR,USD,2026-06-18
